일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),노선명,역명,승하차인원,휴일여부
2020-01-27,6.5,0,2.9,2호선,건대입구,58523,1
2020-01-28,7.8,0,1.8,2호선,건대입구,77843,0
2020-01-29,6.3,0,1.4,2호선,건대입구,79385,0
2020-01-30,5.7,0,1.4,2호선,건대입구,79458,0
2020-01-31,4.8,0,1.6,2호선,건대입구,83921,1
2020-02-01,3.5,0,1.2,2호선,건대입구,69730,1
2020-02-02,2.8,0,1.3,2호선,건대입구,50902,0
2020-02-03,0.8,0,2.3,2호선,건대입구,73455,0
2020-02-04,-0.4,0,1.9,2호선,건대입구,74663,0
2020-02-05,-6.7,0,2.4,2호선,건대입구,73483,0
2020-02-06,-5.1,0,1.3,2호선,건대입구,72840,0
2020-02-07,-0.5,0,1.3,2호선,건대입구,81373,1
2020-02-08,1,0,2.2,2호선,건대입구,68653,1
2020-02-09,0.5,0,1.3,2호선,건대입구,51692,0
2020-02-10,4.4,0,1,2호선,건대입구,76451,0
2020-02-11,6.9,0,0.9,2호선,건대입구,79673,0
2020-02-12,7,0.5,1,2호선,건대입구,75550,0
2020-02-13,7.5,0,1.2,2호선,건대입구,83652,0
2020-02-14,8,0,0.7,2호선,건대입구,92971,1
2020-02-15,10.1,0,1.3,2호선,건대입구,79727,1
2020-02-16,-0.3,1.5,2.6,2호선,건대입구,55436,0
2020-02-17,-5,0,2.4,2호선,건대입구,79053,0
2020-02-18,-2.5,0,1.8,2호선,건대입구,81276,0
2020-02-19,1.4,0,1,2호선,건대입구,82333,0
2020-02-20,5,0,1,2호선,건대입구,81284,0
2020-02-21,7.1,0,1.1,2호선,건대입구,83027,1
2020-02-22,5.1,1,3,2호선,건대입구,62926,1
2020-02-23,3.6,0,1.6,2호선,건대입구,43286,0
2020-02-24,7,0,0.7,2호선,건대입구,62738,0
2020-02-25,6.6,0,2.5,2호선,건대입구,57040,0
2020-02-26,7.2,0,1.4,2호선,건대입구,58620,0
2020-02-27,6.9,0,1.3,2호선,건대입구,57368,0
2020-02-28,4.7,0,0.9,2호선,건대입구,56400,1
2020-02-29,8,0,1.1,2호선,건대입구,42003,1
2020-03-01,6.4,0,1.3,2호선,건대입구,29376,0
2020-03-02,4.5,0,2.1,2호선,건대입구,52846,0
2020-03-03,5.7,0,1.5,2호선,건대입구,53347,0
2020-03-04,3.3,0,2.7,2호선,건대입구,54048,0
2020-03-05,2.5,0,2,2호선,건대입구,55120,0
2020-03-06,4.4,0,1,2호선,건대입구,61244,1
2020-03-07,7.6,0,1.1,2호선,건대입구,47137,1
2020-03-08,9.4,0,0.9,2호선,건대입구,36161,0
2020-03-09,11.2,0,0.9,2호선,건대입구,58285,0
2020-03-10,7.6,5.5,1.5,2호선,건대입구,54712,0
2020-03-11,4.5,0,2.2,2호선,건대입구,59646,0
2020-03-12,7.7,0,1.5,2호선,건대입구,58797,0
2020-03-13,6.1,0,2.4,2호선,건대입구,64483,1
2020-03-14,4.9,0,2.3,2호선,건대입구,52208,1
2020-03-15,5.4,0,2.6,2호선,건대입구,37012,0
2020-03-16,4.3,0,2.1,2호선,건대입구,57221,0
2020-03-17,7,0,1.5,2호선,건대입구,57054,0
2020-03-18,10.6,0,1.2,2호선,건대입구,60636,0
2020-03-19,10,0,3.5,2호선,건대입구,57214,0
2020-03-20,9.7,0,2.1,2호선,건대입구,68450,1
2020-03-21,12.9,0,1.3,2호선,건대입구,54480,1
2020-03-22,12.1,0,2.2,2호선,건대입구,40829,0
2020-03-23,11.3,0,1.8,2호선,건대입구,58295,0
2020-03-24,11.6,0,1.3,2호선,건대입구,58872,0
2020-03-25,12.9,0,1.2,2호선,건대입구,61997,0
2020-03-26,14.6,0.5,0.9,2호선,건대입구,58610,0
2020-03-27,12.9,3,2.1,2호선,건대입구,67311,1
2020-03-28,8.8,0,2.2,2호선,건대입구,56105,1
2020-03-29,9.4,0,1.5,2호선,건대입구,40857,0
2020-03-30,10.8,0,1.3,2호선,건대입구,58576,0
2020-03-31,12.6,0,1.3,2호선,건대입구,59623,0
2020-04-01,12.2,0,2.2,2호선,건대입구,61232,0
2020-04-02,10.1,0,1.7,2호선,건대입구,61078,0
2020-04-03,10.5,0,1.9,2호선,건대입구,68140,1
2020-04-04,10.1,0,2.4,2호선,건대입구,56845,1
2020-04-05,8.4,0,2,2호선,건대입구,40304,0
2020-04-06,9.9,0,1.9,2호선,건대입구,59525,0
2020-04-07,11.4,0,1.9,2호선,건대입구,60262,0
2020-04-08,10.7,0,2.3,2호선,건대입구,61358,0
2020-04-09,10,0,2.2,2호선,건대입구,61237,0
2020-04-10,11,0,1.4,2호선,건대입구,68650,1
2020-04-11,10.3,0,1.7,2호선,건대입구,56852,1
2020-04-12,10.1,0,2.5,2호선,건대입구,41202,0
2020-04-13,12.4,0,2,2호선,건대입구,61088,0
2020-04-14,13.5,0,1.7,2호선,건대입구,67246,0
2020-04-15,14,0,1.4,2호선,건대입구,49474,1
2020-04-16,16.8,0,1.3,2호선,건대입구,63033,0
2020-04-17,12.6,3.5,1.3,2호선,건대입구,66122,1
2020-04-18,14.6,0,1.7,2호선,건대입구,63465,1
2020-04-19,12.5,7,1.3,2호선,건대입구,39783,0
2020-04-20,10.8,0,2.1,2호선,건대입구,60737,0
2020-04-21,8.5,0,3.1,2호선,건대입구,63009,0
2020-04-22,7.1,0,2.8,2호선,건대입구,64006,0
2020-04-23,9,0,2.7,2호선,건대입구,65548,0
2020-04-24,10.8,0,2.4,2호선,건대입구,74025,1
2020-04-25,14,0,2.4,2호선,건대입구,64501,1
2020-04-26,13.5,0,2.1,2호선,건대입구,47631,0
2020-04-27,13.6,0,1.7,2호선,건대입구,63253,0
2020-04-28,14.5,0,1.8,2호선,건대입구,66081,0
2020-04-29,15.7,0,1.7,2호선,건대입구,73272,0
2020-04-30,17.7,0,1.6,2호선,건대입구,56387,1
2020-05-01,20.8,0,1.6,2호선,건대입구,59715,1
2020-05-02,20.9,0,1.4,2호선,건대입구,58573,1
2020-05-03,22,0,1.2,2호선,건대입구,46733,0
2020-05-04,21.1,0,1.9,2호선,건대입구,69245,0
2020-05-05,16.7,0,1.1,2호선,건대입구,52278,1
2020-05-06,19.5,0,1.275,2호선,건대입구,69331,0
2020-05-07,21,0,1.45,2호선,건대입구,71564,0
2020-05-08,20.5,1,1.625,2호선,건대입구,73697,1
2020-05-09,14.7,19.5,1.8,2호선,건대입구,57761,1
2020-05-10,15,0,1.4,2호선,건대입구,48451,0
2020-05-11,17.1,2.5,1.9,2호선,건대입구,67007,0
2020-05-12,15.2,0.5,2,2호선,건대입구,67144,0
2020-05-13,16.7,0,2,2호선,건대입구,67913,0
2020-05-14,19.4,0,1.1,2호선,건대입구,67497,0
2020-05-15,15.8,5.5,1.6,2호선,건대입구,68407,1
2020-05-16,17,0,0.8,2호선,건대입구,59919,1
2020-05-17,20.1,0,1.1,2호선,건대입구,44936,0
2020-05-18,19.5,23.5,1.5,2호선,건대입구,60589,0
2019-01-01,-3.8,0,1.3,6호선,이태원,31606,1
2019-01-02,-3.3,0,1.1,6호선,이태원,29131,0
2019-01-03,-2.2,0,1,6호선,이태원,30890,0
2019-01-04,-0.4,0,1.4,6호선,이태원,39382,1
2019-01-05,-1.7,0,1.3,6호선,이태원,45355,1
2019-01-06,-1.6,0,1,6호선,이태원,29895,0
2019-01-07,-0.6,0,1,6호선,이태원,26804,0
2019-01-08,-2.4,0,1.8,6호선,이태원,27590,0
2019-01-09,-3.7,0,1.2,6호선,이태원,27477,0
2019-01-10,-0.1,0,1.4,6호선,이태원,29574,0
2019-01-11,3,0,1.1,6호선,이태원,39938,1
2019-01-12,3.6,0,0.8,6호선,이태원,48212,1
2019-01-13,2.3,0,1,6호선,이태원,31146,0
2019-01-14,2.4,0,0.8,6호선,이태원,25800,0
2019-01-15,-1,0,1.7,6호선,이태원,26844,0
2019-01-16,-4.6,0,1.8,6호선,이태원,28047,0
2019-01-17,0.9,0,1.1,6호선,이태원,30354,0
2019-01-18,1.7,0,0.9,6호선,이태원,41029,1
2019-01-19,4.3,0,1.2,6호선,이태원,47303,1
2019-01-20,-0.6,0,1.9,6호선,이태원,31717,0
2019-01-21,0.2,0,1.7,6호선,이태원,27256,0
2019-01-22,2.8,0,1.9,6호선,이태원,29360,0
2019-01-23,2.8,0,1.3,6호선,이태원,29439,0
2019-01-24,1.4,0,1.1,6호선,이태원,30180,0
2019-01-25,-0.2,0,1.5,6호선,이태원,40935,1
2019-01-26,-2,0,1.7,6호선,이태원,47864,1
2019-01-27,0.8,0,2,6호선,이태원,33199,0
2019-01-28,2,0,2.1,6호선,이태원,27536,0
2019-01-29,0.9,0,1.2,6호선,이태원,27827,0
2019-01-30,2.7,0,1.1,6호선,이태원,28424,0
2019-01-31,-1.5,0,1.8,6호선,이태원,28951,0
2019-02-01,-0.7,0,1.9,6호선,이태원,37110,1
2019-02-02,2.5,0,1.5,6호선,이태원,38832,1
2019-02-03,3.7,21,1.8,6호선,이태원,27344,0
2019-02-04,0.5,0,1.7,6호선,이태원,24354,1
2019-02-05,3.7,0,1.4,6호선,이태원,22657,1
2019-02-06,5.5,0,1.6,6호선,이태원,25023,1
2019-02-07,-1.5,0,2.3,6호선,이태원,28539,0
2019-02-08,-5.6,0,1.7,6호선,이태원,36384,1
2019-02-09,-4.7,0,1.9,6호선,이태원,42305,1
2019-02-10,-4.2,0,1.3,6호선,이태원,29630,0
2019-02-11,-1.9,0,1.6,6호선,이태원,26946,0
2019-02-12,0.2,0,1.4,6호선,이태원,27828,0
2019-02-13,-1.1,0,1.5,6호선,이태원,29378,0
2019-02-14,0,0,1.3,6호선,이태원,31857,0
2019-02-15,-0.3,1,1.6,6호선,이태원,40131,1
2019-02-16,-1.9,0,1.9,6호선,이태원,48607,1
2019-02-17,-0.6,0,1.3,6호선,이태원,32322,0
2019-02-18,1.7,0,1.1,6호선,이태원,28350,0
2019-02-19,2,4,1.4,6호선,이태원,27595,0
2019-02-20,2.8,0,1.3,6호선,이태원,29124,0
2019-02-21,3.3,0,1,6호선,이태원,31090,0
2019-02-22,4.7,0,1,6호선,이태원,41172,1
2019-02-23,7.4,0,1.1,6호선,이태원,49616,1
2019-02-24,7.1,0,1.5,6호선,이태원,34810,0
2019-02-25,5.3,0,1.5,6호선,이태원,28911,0
2019-02-26,5.9,0,1.1,6호선,이태원,30447,0
2019-02-27,8.6,0,1.6,6호선,이태원,30668,0
2019-02-28,7.7,0,1.1,6호선,이태원,39704,0
2019-03-01,7.6,0,1.2,6호선,이태원,49243,1
2019-03-02,8.5,0,1,6호선,이태원,46090,1
2019-03-03,9.9,0,1,6호선,이태원,30487,0
2019-03-04,10.2,0,1.4,6호선,이태원,26851,0
2019-03-05,8.9,0,2.1,6호선,이태원,27212,0
2019-03-06,9.1,0,1.2,6호선,이태원,28476,0
2019-03-07,8.1,0,1.6,6호선,이태원,31970,0
2019-03-08,7.1,0,1.6,6호선,이태원,42613,1
2019-03-09,8.2,0,1,6호선,이태원,50045,1
2019-03-10,10.8,0,1.8,6호선,이태원,33082,0
2019-03-11,7.4,0,1.5,6호선,이태원,28426,0
2019-03-12,4.7,0,2.5,6호선,이태원,28087,0
2019-03-13,4.5,0,2.5,6호선,이태원,29886,0
2019-03-14,5.9,0,2,6호선,이태원,31808,0
2019-03-15,5.8,8.5,1.6,6호선,이태원,39982,1
2019-03-16,5.3,0,1.7,6호선,이태원,51630,1
2019-03-17,7.2,0,1.6,6호선,이태원,35129,0
2019-03-18,8,0,1.3,6호선,이태원,28698,0
2019-03-19,10.6,0,1.3,6호선,이태원,28730,0
2019-03-20,10.7,19,1.8,6호선,이태원,27503,0
2019-03-21,7.9,4.5,2.5,6호선,이태원,31213,0
2019-03-22,4.2,0,2,6호선,이태원,43186,1
2019-03-23,4.4,2,2.1,6호선,이태원,47586,1
2019-03-24,5.2,0,2.4,6호선,이태원,34839,0
2019-03-25,8.1,0,2.2,6호선,이태원,28288,0
2019-03-26,11.5,0,1.8,6호선,이태원,29751,0
2019-03-27,12.3,0,3.5,6호선,이태원,30116,0
2019-03-28,10,0,1.8,6호선,이태원,31521,0
2019-03-29,9.6,0,2,6호선,이태원,42473,1
2019-03-30,5.8,3,3,6호선,이태원,44844,1
2019-03-31,5.1,0,2.1,6호선,이태원,32279,0
2019-04-01,6.3,0,2,6호선,이태원,27857,0
2019-04-02,7.6,0,1.7,6호선,이태원,28745,0
2019-04-03,8.6,0,2.2,6호선,이태원,30076,0
2019-04-04,9.8,0,3.1,6호선,이태원,31827,0
2019-04-05,11.9,0,2.7,6호선,이태원,41615,1
2019-04-06,10.3,0,1.4,6호선,이태원,45257,1
2019-04-07,12.7,0,1.5,6호선,이태원,34097,0
2019-04-08,12.3,0,1.9,6호선,이태원,28400,0
2019-04-09,9.8,16,3.8,6호선,이태원,26947,0
2019-04-10,7.6,4.5,2.4,6호선,이태원,28918,0
2019-04-11,10.4,0,1.7,6호선,이태원,30774,0
2019-04-12,12.2,0,1.9,6호선,이태원,41722,1
2019-04-13,12.9,0,1.8,6호선,이태원,50085,1
2019-04-14,10.4,1.5,1.9,6호선,이태원,30116,0
2019-04-15,12.6,0,2,6호선,이태원,28411,0
2019-04-16,15.7,0,1.3,6호선,이태원,28949,0
2019-04-17,16.5,0,1.6,6호선,이태원,30643,0
2019-04-18,13.4,0,1.9,6호선,이태원,29747,0
2019-04-19,14.3,0,2.3,6호선,이태원,42116,1
2019-04-20,14.8,0.5,1.6,6호선,이태원,47197,1
2019-04-21,15.1,0.5,1.3,6호선,이태원,30307,0
2019-04-22,19.8,0,1.3,6호선,이태원,27912,0
2019-04-23,20.9,0,1.2,6호선,이태원,27338,0
2019-04-24,19.5,5.5,1.6,6호선,이태원,29060,0
2019-04-25,13.7,7.5,3.1,6호선,이태원,29795,0
2019-04-26,9.2,3,2.9,6호선,이태원,41429,1
2019-04-27,12.8,0,1.5,6호선,이태원,51051,1
2019-04-28,13.8,0,1.6,6호선,이태원,35348,0
2019-04-29,13.7,0,1.3,6호선,이태원,29128,0
2019-04-30,16.3,0,1.4,6호선,이태원,35416,0
2019-05-01,16.9,0,2,6호선,이태원,35532,1
2019-05-02,18.2,0,2,6호선,이태원,33460,0
2019-05-03,18.6,0,1.8,6호선,이태원,45886,1
2019-05-04,20.1,0,1.3,6호선,이태원,50541,1
2019-05-05,20.1,0,1.5,6호선,이태원,44790,0
2019-05-06,14.9,0,2.7,6호선,이태원,31393,1
2019-05-07,15.6,0,2.4,6호선,이태원,27942,0
2019-05-08,16.2,0,2.7,6호선,이태원,28051,0
2019-05-09,17.2,0,2.4,6호선,이태원,30805,0
2019-05-10,18.7,0,1.4,6호선,이태원,42405,1
2019-05-11,21,0,1.4,6호선,이태원,48884,1
2019-05-12,22.4,0,1.3,6호선,이태원,32686,0
2019-05-13,19.4,0,1.2,6호선,이태원,26984,0
2019-05-14,20.6,0,1.3,6호선,이태원,29110,0
2019-05-15,21.6,0,1.4,6호선,이태원,29095,0
2019-05-16,24.2,0,1.3,6호선,이태원,31824,0
2019-05-17,24.2,0,1.2,6호선,이태원,43834,1
2019-05-18,23.1,0,1.9,6호선,이태원,50354,1
2019-05-19,19.4,20,1.5,6호선,이태원,29423,0
2019-05-20,16.9,4.5,3.1,6호선,이태원,28290,0
2019-05-21,17.7,0,3.6,6호선,이태원,28972,0
2019-05-22,20.3,0,2.8,6호선,이태원,29764,0
2019-05-23,22.9,0,1.5,6호선,이태원,30995,0
2019-05-24,25.2,0,1.5,6호선,이태원,42474,1
2019-05-25,24.5,0,1.7,6호선,이태원,50026,1
2019-05-26,25.1,0,1.9,6호선,이태원,34496,0
2019-05-27,18.2,5.5,2.7,6호선,이태원,26468,0
2019-05-28,19.2,0,2.4,6호선,이태원,29055,0
2019-05-29,21.1,0,2.1,6호선,이태원,28963,0
2019-05-30,20.5,0,2.8,6호선,이태원,30451,0
2019-05-31,19.5,0,3,6호선,이태원,40885,1
2019-06-01,19.4,0,2.1,6호선,이태원,49418,1
2019-06-02,22,0,1.3,6호선,이태원,32105,0
2019-06-03,24,0,1.4,6호선,이태원,27234,0
2019-06-04,23.4,0,2.3,6호선,이태원,28226,0
2019-06-05,23.3,0,1.7,6호선,이태원,40359,0
2019-06-06,21.9,6.5,1.8,6호선,이태원,31832,1
2019-06-07,20.2,42.5,3.7,6호선,이태원,36450,1
2019-06-08,22.6,0,1.4,6호선,이태원,45459,1
2019-06-09,22,2,1.8,6호선,이태원,28924,0
2019-06-10,18.8,13.5,3,6호선,이태원,26411,0
2019-06-11,21.2,0,1.9,6호선,이태원,28208,0
2019-06-12,22.3,0,1.5,6호선,이태원,28748,0
2019-06-13,24,0,1.3,6호선,이태원,30663,0
2019-06-14,23.9,0,1.4,6호선,이태원,40581,1
2019-06-15,22.7,0.5,2,6호선,이태원,47109,1
2019-06-16,23.2,0,2,6호선,이태원,31914,0
2019-06-17,22.2,0,2.8,6호선,이태원,28216,0
2019-06-18,21.2,9,2,6호선,이태원,27737,0
2019-06-19,22.2,0,1.5,6호선,이태원,30011,0
2019-06-20,23.3,0,1.6,6호선,이태원,33388,0
2019-06-21,22.6,0,1.7,6호선,이태원,44264,1
2019-06-22,24.8,0,2.6,6호선,이태원,51520,1
2019-06-23,25.5,0,2.3,6호선,이태원,34739,0
2019-06-24,25.8,0,1.9,6호선,이태원,30246,0
2019-06-25,26.5,0,1.5,6호선,이태원,31296,0
2019-06-26,25.9,0,1.2,6호선,이태원,31230,0
2019-06-27,25.9,1,2,6호선,이태원,32365,0
2019-06-28,25.3,0,1.9,6호선,이태원,43665,1
2019-06-29,23.8,1.5,1.5,6호선,이태원,48365,1
2019-06-30,24.2,0,2.7,6호선,이태원,34047,0
2019-07-01,24.2,0,2.9,6호선,이태원,28040,0
2019-07-02,24.9,0,2.5,6호선,이태원,28448,0
2019-07-03,24.8,0,1.6,6호선,이태원,29967,0
2019-07-04,26,0,1.8,6호선,이태원,32026,0
2019-07-05,28.5,0,1.3,6호선,이태원,41851,1
2019-07-06,30,0,2.2,6호선,이태원,47480,1
2019-07-07,26.6,0,4.5,6호선,이태원,31953,0
2019-07-08,24.9,0,3.7,6호선,이태원,27652,0
2019-07-09,25.3,0,3.5,6호선,이태원,28624,0
2019-07-10,22.7,0,4.1,6호선,이태원,28921,0
2019-07-11,22.2,2.5,2.1,6호선,이태원,30388,0
2019-07-12,24.3,0,2.3,6호선,이태원,41970,1
2019-07-13,25.5,0,1.9,6호선,이태원,48627,1
2019-07-14,26.5,0,1.6,6호선,이태원,34032,0
2019-07-15,24.5,6,1.5,6호선,이태원,26046,0
2019-07-16,25.4,0,1.4,6호선,이태원,28406,0
2019-07-17,26.8,0,1,6호선,이태원,29844,0
2019-07-18,28.2,0,1.8,6호선,이태원,30856,0
2019-07-19,29,0,1.6,6호선,이태원,41283,1
2019-07-20,28.7,0.5,3.6,6호선,이태원,43045,1
2019-07-21,25.7,5.5,2.8,6호선,이태원,29776,0
2019-07-22,27.7,0,2.8,6호선,이태원,27867,0
2019-07-23,28.5,0,2,6호선,이태원,27803,0
2019-07-24,27.1,0,1.8,6호선,이태원,28169,0
2019-07-25,27,4,1.3,6호선,이태원,28764,0
2019-07-26,25.9,80.5,2.3,6호선,이태원,35239,1
2019-07-27,29.1,3.5,1.2,6호선,이태원,42068,1
2019-07-28,26.9,15,2.3,6호선,이태원,27007,0
2019-07-29,28.5,1,2.9,6호선,이태원,28347,0
2019-07-30,29.1,0,3.8,6호선,이태원,29086,0
2019-07-31,26.6,71,2.6,6호선,이태원,27775,0
2019-08-01,27.1,49,1.3,6호선,이태원,33024,0
2019-08-02,30,0,1.2,6호선,이태원,43998,1
2019-08-03,30.4,3,1.2,6호선,이태원,43261,1
2019-08-04,29.4,0,1.5,6호선,이태원,28927,0
2019-08-05,31.9,0,1.5,6호선,이태원,26272,0
2019-08-06,32.5,0,2.6,6호선,이태원,26991,0
2019-08-07,27.9,9,1.3,6호선,이태원,27993,0
2019-08-08,29.9,0,1.4,6호선,이태원,30177,0
2019-08-09,30.8,0,1.4,6호선,이태원,40022,1
2019-08-10,32.1,0,1.8,6호선,이태원,43552,1
2019-08-11,31,7.5,2.7,6호선,이태원,34642,0
2019-08-12,26.9,39.5,1.4,6호선,이태원,25400,0
2019-08-13,30.2,7.5,1.3,6호선,이태원,28725,0
2019-08-14,30.9,0,2.2,6호선,이태원,37016,0
2019-08-15,26.1,29,2.3,6호선,이태원,29263,1
2019-08-16,26.6,0,2.7,6호선,이태원,38737,1
2019-08-17,26.7,0,3.1,6호선,이태원,44227,1
2019-08-18,26.3,0,1.4,6호선,이태원,31163,0
2019-08-19,27.4,0,1.4,6호선,이태원,29191,0
2019-08-20,28.6,0,1.8,6호선,이태원,30002,0
2019-08-21,27.7,1,1.2,6호선,이태원,30448,0
2019-08-22,27.3,0,1.7,6호선,이태원,32143,0
2019-08-23,27,0,2.1,6호선,이태원,42393,1
2019-08-24,25,0,1.8,6호선,이태원,47673,1
2019-08-25,25.7,0,1.5,6호선,이태원,32471,0
2019-08-26,27.3,0,1.5,6호선,이태원,28719,0
2019-08-27,26.1,15.5,1.2,6호선,이태원,29577,0
2019-08-28,26.7,0,2.1,6호선,이태원,31277,0
2019-08-29,23.9,61.5,1.7,6호선,이태원,30889,0
2019-08-30,23.6,0,2,6호선,이태원,44263,1
2019-08-31,24.2,0,1.5,6호선,이태원,47846,1
2019-09-01,24.4,0,1.1,6호선,이태원,32018,0
2019-09-02,25.7,0,1.1,6호선,이태원,27203,0
2019-09-03,24.5,1,2.1,6호선,이태원,27723,0
2019-09-04,23.3,18,2.2,6호선,이태원,26851,0
2019-09-05,23.6,44,1.6,6호선,이태원,27993,0
2019-09-06,26,2,1.7,6호선,이태원,39284,1
2019-09-07,26.7,1.5,5.6,6호선,이태원,26030,1
2019-09-08,25.4,0.5,1.9,6호선,이태원,29614,0
2019-09-09,25.8,0,1.1,6호선,이태원,26787,0
2019-09-10,24.2,62,1.9,6호선,이태원,26616,0
2019-09-11,24.8,7,3.1,6호선,이태원,35865,0
2019-09-12,21.5,6,2.4,6호선,이태원,28872,1
2019-09-13,23.9,0,1.2,6호선,이태원,37520,1
2019-09-14,23,1,0.8,6호선,이태원,40511,1
2019-09-15,25.3,0,1.4,6호선,이태원,29207,0
2019-09-16,25.4,0,1.9,6호선,이태원,26022,0
2019-09-17,24.6,0,1.7,6호선,이태원,27395,0
2019-09-18,22,0,1.6,6호선,이태원,29147,0
2019-09-19,20.5,0,1.6,6호선,이태원,30467,0
2019-09-20,20.4,0,2.1,6호선,이태원,43253,1
2019-09-21,20,0,2,6호선,이태원,50088,1
2019-09-22,18.5,0.4,3.8,6호선,이태원,29217,0
2019-09-23,21,0,2.2,6호선,이태원,28151,0
2019-09-24,20.5,0,1.8,6호선,이태원,28799,0
2019-09-25,21.8,0,0.9,6호선,이태원,29841,0
2019-09-26,23.6,0,1.1,6호선,이태원,30973,0
2019-09-27,23.7,0,1.3,6호선,이태원,43279,1
2019-09-28,24.6,0,1.1,6호선,이태원,52151,1
2019-09-29,23.5,0,0.9,6호선,이태원,33825,0
2019-09-30,23.1,0,1.1,6호선,이태원,27465,0
2019-10-01,23.7,0,1.3,6호선,이태원,28426,0
2019-10-02,22.5,18,2.6,6호선,이태원,34125,0
2019-10-03,23.4,5.5,1.8,6호선,이태원,35854,1
2019-10-04,23,0,2.3,6호선,이태원,42820,1
2019-10-05,19.3,0,2.7,6호선,이태원,51059,1
2019-10-06,18.5,0,2.6,6호선,이태원,32111,0
2019-10-07,15.5,24.5,1.1,6호선,이태원,25059,0
2019-10-08,16.1,0,1.2,6호선,이태원,35474,0
2019-10-09,15.2,0,0.9,6호선,이태원,32427,1
2019-10-10,16.2,0,1.1,6호선,이태원,28732,0
2019-10-11,19.6,0,2.1,6호선,이태원,39730,1
2019-10-12,18.4,0,4.1,6호선,이태원,87185,1
2019-10-13,17.9,0,1.9,6호선,이태원,59944,0
2019-10-14,15.4,0,1.3,6호선,이태원,26963,0
2019-10-15,15.5,0,1.3,6호선,이태원,27234,0
2019-10-16,15.8,0,1.2,6호선,이태원,27713,0
2019-10-17,16.3,0,1.2,6호선,이태원,30428,0
2019-10-18,17.9,0,2.2,6호선,이태원,40376,1
2019-10-19,17.9,0,1.2,6호선,이태원,48561,1
2019-10-20,17.6,0,1,6호선,이태원,31770,0
2019-10-21,18.2,0,0.9,6호선,이태원,27193,0
2019-10-22,18.8,0,1.1,6호선,이태원,28315,0
2019-10-23,17.9,0,1.9,6호선,이태원,29696,0
2019-10-24,18.9,0,2.8,6호선,이태원,31777,0
2019-10-25,17.4,1,1.5,6호선,이태원,57254,1
2019-10-26,10.9,0,1.6,6호선,이태원,96463,1
2019-10-27,12.1,0,1,6호선,이태원,51247,0
2019-10-28,13.7,4,2.3,6호선,이태원,32054,0
2019-10-29,13.8,0.5,1.3,6호선,이태원,31010,0
2019-10-30,12.5,0,1.4,6호선,이태원,36496,0
2019-10-31,15.4,0,2.4,6호선,이태원,83568,0
2019-11-01,16.1,0,0.7,6호선,이태원,54609,1
2019-11-02,14.9,0,1,6호선,이태원,54792,1
2019-11-03,15.5,0,1.8,6호선,이태원,33289,0
2019-11-04,14.7,0,1.6,6호선,이태원,27316,0
2019-11-05,13.2,0,1.1,6호선,이태원,27017,0
2019-11-06,12.3,0,1.2,6호선,이태원,28340,0
2019-11-07,10.4,0,1.3,6호선,이태원,30002,0
2019-11-08,8.5,0,1,6호선,이태원,40972,1
2019-11-09,10.7,0,1,6호선,이태원,52123,1
2019-11-10,10.8,13.5,1.6,6호선,이태원,30524,0
2019-11-11,12.2,0.5,1.3,6호선,이태원,26411,0
2019-11-12,10.7,0,0.8,6호선,이태원,26879,0
2019-11-13,8.5,9,2.1,6호선,이태원,26755,0
2019-11-14,2.3,0,1.8,6호선,이태원,29844,0
2019-11-15,6.7,24,1.7,6호선,이태원,38703,1
2019-11-16,7.4,0,1.2,6호선,이태원,48491,1
2019-11-17,8.8,33,2.2,6호선,이태원,26661,0
2019-11-18,5.5,13.5,2.2,6호선,이태원,26377,0
2019-11-19,1.5,0,1.9,6호선,이태원,27047,0
2019-11-20,1.8,0,1.2,6호선,이태원,28072,0
2019-11-21,5.2,0,1.4,6호선,이태원,28938,0
2019-11-22,10.2,0,1.4,6호선,이태원,40797,1
2019-11-23,12.7,0,1.5,6호선,이태원,47939,1
2019-11-24,10.5,3,1.2,6호선,이태원,30016,0
2019-11-25,2.8,0,1.4,6호선,이태원,25935,0
2019-11-26,7.3,0,1.1,6호선,이태원,27442,0
2019-11-27,3.9,0,1.4,6호선,이태원,28654,0
2019-11-28,4.3,0,1,6호선,이태원,30856,0
2019-11-29,2.4,0,1.3,6호선,이태원,42730,1
2019-11-30,4.6,0,1.3,6호선,이태원,49223,1
2019-12-01,5.2,3.5,1.2,6호선,이태원,28358,0
2019-12-02,0.9,0,1.9,6호선,이태원,25745,0
2019-12-03,1,0,1.4,6호선,이태원,26436,0
2019-12-04,2.9,0.5,1.2,6호선,이태원,27651,0
2019-12-05,-3.6,0,2.2,6호선,이태원,28235,0
2019-12-06,-4.9,0,1.4,6호선,이태원,38562,1
2019-12-07,-1.6,0,1.6,6호선,이태원,45721,1
2019-12-08,-0.5,0,1,6호선,이태원,30433,0
2019-12-09,3.7,0,2.2,6호선,이태원,26266,0
2019-12-10,8.6,2,0.9,6호선,이태원,26964,0
2019-12-11,7,0.5,2.7,6호선,이태원,28993,0
2019-12-12,0,0,1.5,6호선,이태원,30930,0
2019-12-13,2.7,0,1.8,6호선,이태원,42980,1
